Date,Return
2010-04-21,-0.0005382181474007234
2010-04-22,0.003608397810121014
2010-04-23,0.0005055310526918028
2010-04-26,-0.0010019076664577187
2010-04-27,-0.015161596510886218
2010-04-28,0.0026183165037491265
2010-04-29,0.009289064371581479
2010-04-30,-0.0130027820262432
2010-05-03,0.008704706185580079
2010-05-04,-0.015166156224217218
2010-05-05,-0.004302294852443872
2010-05-06,-0.01921813900411041
2010-05-07,-0.009309375782491955
2010-05-10,0.004926075113174393
2010-05-11,0.00023388378430433453
2010-05-12,0.0021423264673692214
2010-05-13,-0.004146110296244848
2010-05-14,-0.00031712426424890163
2010-05-17,-0.00026994840267069095
2010-05-18,-0.005478546349835461
2010-05-19,-0.00011893210658864078
2010-05-20,-0.009343973599237807
2010-05-21,0.00599454041106257
2010-05-24,-0.0015066084642199652
2010-05-25,-0.0013987026963871657
2010-05-26,-0.0027176717778991384
2010-05-27,0.0022744942462728465
2010-05-28,0.00048510124089842115
2010-06-01,0.002656460430394644
2010-06-02,-0.003233346944811351
2010-06-03,0.0022409498857978594
2010-06-04,0.0018462513892783445
2010-06-07,-0.002479450818110202
2010-06-08,0.00091365307351527
2010-06-09,0.0017338657967644387
2010-06-10,-0.0007703059213973952
2010-06-11,0.001074671584917045
2010-06-14,-0.00040367514375559644
2010-06-15,0.0017358922542618164
2010-06-16,-0.0008853279897795955
2010-06-17,-0.00011723446964743067
2010-06-18,-0.0041287690142036365
2010-06-21,0.0012679878292400954
2010-06-22,0.0008822970634274822
2010-06-23,0.0006371183881745334
2010-06-24,0.00043461788516587467
2010-06-25,0.006792807629839804
2010-06-28,0.00036075226924264315
2010-06-29,0.004409665115762498
2010-06-30,0.001104144402846067
2010-07-01,-0.00015103223538215935
2010-07-02,-0.0008373238280376845
2010-07-06,-0.0024571096481004976
2010-07-07,-0.012125915813865526
2010-07-08,-0.0022890761772481174
2010-07-09,-0.003772988558439531
2010-07-12,0.001796391410464039
2010-07-13,0.0030987921206932566
2010-07-14,0.0006684908350197091
2010-07-15,0.0015289636001150507
2010-07-16,-0.0007531590952119681
2010-07-19,0.0011168449290413554
2010-07-20,-0.0010874889079820422
2010-07-21,0.0001360890527418887
2010-07-22,3.103442245927011e-05
2010-07-23,0.0003086588115813706
2010-07-26,-0.000962057743155934
2010-07-27,-7.85158904694738e-05
2010-07-28,-9.963330341670411e-05
2010-07-29,0.0004015557135801464
2010-07-30,0.00035045855718085234
2010-08-02,0.00967171446997516
2010-08-03,-0.003773331571670184
2010-08-04,0.005856271607078056
2010-08-05,-0.0009060941688134399
2010-08-06,-0.0016934434969842432
2010-08-09,0.003153525499482241
2010-08-10,-0.002637591255775529
2010-08-11,-0.013867258386468182
2010-08-12,-0.0023037543029831293
2010-08-13,-0.0017279683069192267
2010-08-16,-0.0001347274219760453
2010-08-17,-0.0010881524045213745
2010-08-18,0.00014306692432244903
2010-08-19,0.0018564130710120562
2010-08-20,0.0013010275438625919
2010-08-23,-0.0033740134200493377
2010-08-24,-0.0038950339510287124
2010-08-25,0.002108964598365721
2010-08-26,-0.0027536651126039793
2010-08-27,0.004446712857673816
2010-08-30,-0.0017488211555812534
2010-08-31,0.00039318780427927954
2010-09-01,0.0048370309207857775
2010-09-02,0.0020694770842245545
2010-09-03,0.0018708497530529374
2010-09-07,-0.0023009439708438343
2010-09-08,0.0012376775062383234
2010-09-09,0.000417118360739715
2010-09-10,-0.001384623884950073
2010-09-13,0.005101352905375669
2010-09-14,0.0007759561500428397
2010-09-15,0.0012985090254588505
2010-09-16,0.0011243143003505371
2010-09-17,-0.0016839105567122551
2010-09-20,0.0035364216390418274
2010-09-21,0.0009379076120957439
2010-09-22,-0.0016810278114267104
2010-09-23,-0.0012986055629797032
2010-09-24,0.0038394194150702526
2010-09-27,-0.0011415878385744314
2010-09-28,-0.00044128680272185133
2010-09-29,-0.0008081610440130635
2010-09-30,-0.00030517311815265167
2010-10-01,0.0005860827698757067
2010-10-04,-0.0022382735354277896
2010-10-05,0.0077114367585344405
2010-10-06,-0.0030383642476427665
2010-10-07,0.00044075820412639344
2010-10-08,0.0022127672315909635
2010-10-11,0.00032315649855894354
2010-10-12,0.002197266110830693
2010-10-13,0.0023415739989711
2010-10-14,-0.0017159343250021325
2010-10-15,0.00407567237177481
2010-10-18,0.003835450444504296
2010-10-19,-0.008633424256179948
2010-10-20,0.005302522601703068
2010-10-21,0.0036228366579604777
2010-10-22,0.0034033170603176757
2010-10-25,0.002050250221536639
2010-10-26,0.0010053995171810744
2010-10-27,-0.0010939671653248228
2010-10-28,0.001430359611345628
2010-10-29,0.00028356219193738526
2010-11-01,-0.0017150331213474635
2010-11-02,0.008217363413897283
2010-11-03,0.0056048432670995785
2010-11-04,0.017916074454668147
2010-11-05,0.006268123239592326
2010-11-08,-0.0008974150108301685
2010-11-09,-0.008174498399522445
2010-11-10,0.006110848510436813
2010-11-11,-0.004639357547103927
2010-11-12,-0.011870229690566454
2010-11-15,-0.0022970040460471527
2010-11-16,-0.008190185483449306
2010-11-17,0.0038162050137338357
2010-11-18,0.006792841454621526
2010-11-19,0.0016366963164039642
2010-11-22,0.001159527910370922
2010-11-23,-0.006946104677076256
2010-11-24,0.0077773020241520465
2010-11-26,-0.004305191147766295
2010-11-29,0.00014872714643764042
2010-11-30,-0.002389751650286189
2010-12-01,0.0060593517412938684
2010-12-02,0.00557361432321235
2010-12-03,0.0013082695846192945
2010-12-06,0.0007651860257093789
2010-12-07,0.00030305937975612634
2010-12-08,0.0030113286894702237
2010-12-09,0.0027908237540652824
2010-12-10,0.004850694207477
2010-12-13,-0.002164933195071688
2010-12-14,-0.0011854317451884594
2010-12-15,-0.004796647778452069
2010-12-16,0.004258393949787875
2010-12-17,-0.0009755751750228166
2010-12-20,0.001800032415491394
2010-12-21,0.008417304507765701
2010-12-22,0.0024706056870181952
2010-12-23,-0.003479693640313492
2010-12-27,0.0011784012675088678
2010-12-28,-0.000910919698907664
2010-12-29,0.002350680299689323
2010-12-30,-0.002299921200461487
2010-12-31,-0.0009784438220542691
2011-01-03,0.012462334373817701
2011-01-04,-0.0015083263656420105
2011-01-05,0.008054063563732642
2011-01-06,-0.0014897578694046895
2011-01-07,-0.002665454121580015
2011-01-10,-0.0002587717460647644
2011-01-11,0.0030315361356272013
2011-01-12,0.009835262874820838
2011-01-13,-0.0011002881065080214
2011-01-14,0.009651537148753076
2011-01-18,0.0018093551215993464
2011-01-19,-0.012960774692370404
2011-01-20,-0.0025744766358662655
2011-01-21,0.0004551560456012244
2011-01-24,0.006415755036550103
2011-01-25,0.00058209950429717
2011-01-26,0.003800874501300669
2011-01-27,0.006847126684079464
2011-01-28,-0.022800543155975714
2011-01-31,0.007126237712201449
2011-02-01,0.017416853825290953
2011-02-02,-0.001722323385841216
2011-02-03,0.0032784348853259317
2011-02-04,0.0035716112066811628
2011-02-07,0.006992385567215192
2011-02-08,0.005810404051047156
2011-02-09,-0.0010582243847666324
2011-02-10,0.0015879823803306467
2011-02-11,0.007533306848493866
2011-02-14,0.001955548558481893
2011-02-15,-0.0024090720288787735
2011-02-16,0.005382996458044115
2011-02-17,0.0018681089714131366
2011-02-18,0.00016838151033275945
2011-02-22,-0.013279815709941922
2011-02-23,-0.004509754355578851
2011-02-24,0.001207749331735983
2011-02-25,0.005816536663628757
2011-02-28,0.00407064994585316
2011-03-01,-0.018751465442529022
2011-03-02,0.0024474384980328404
2011-03-03,0.016698196839145744
2011-03-04,-0.006979319651200582
2011-03-07,-0.0023782141808642984
2011-03-08,0.00439433665295726
2011-03-09,0.0004500451835510097
2011-03-10,-0.0017761957842006783
2011-03-11,0.0009411976486009186
2011-03-14,-0.0036109255500611642
2011-03-15,-0.0071323313508656686
2011-03-16,-0.010856251378889454
2011-03-17,0.0061127049466864385
2011-03-18,-0.00031236509865342223
2011-03-21,0.007888708496868301
2011-03-22,-0.001267977242853758
2011-03-23,0.004677133361091137
2011-03-24,0.00815787230171776
2011-03-25,0.001883544601921106
2011-03-28,-0.00291606082087013
2011-03-29,0.007329839106396465
2011-03-30,0.008844940749352985
2011-03-31,-0.0016512466223227238
2011-04-01,0.004765610011840834
2011-04-04,0.0016701670657325149
2011-04-05,-1.1471551144052013e-05
2011-04-06,0.0027018092013463115
2011-04-07,-0.0020331840449276622
2011-04-08,-0.0045980650936147584
2011-04-11,-0.0030432593750951815
2011-04-12,-0.007442125880067905
2011-04-13,0.001690192968110856
2011-04-14,-0.0004713843446138647
2011-04-15,0.00264541021708653
2011-04-18,-0.0117431728208685
2011-04-19,0.005429220138350692
2011-04-20,0.016157199737056902
2011-04-21,0.006389779200441037
2011-04-25,0.0011222626402517155
2011-04-26,0.0044125671245300885
2011-04-27,0.008681408220024195
2011-04-28,0.003065205152695247
2011-04-29,0.0016699762990894371
2011-05-02,-0.0022704345789364188
2011-05-03,-0.006832412624993454
2011-05-04,-0.006042438509097929
2011-05-05,-0.00809513227514407
2011-05-06,0.0038938769106726667
2011-05-09,0.00419479736180485
2011-05-10,0.009138775029718901
2011-05-11,-0.011360051649790133
2011-05-12,0.004830526917933717
2011-05-13,-0.010863474189613358
2011-05-16,-0.010043992829157897
2011-05-17,0.0017738899200994867
2011-05-18,0.00859055249400997
2011-05-19,0.003304548696025129
2011-05-20,-0.006839829628174715
2011-05-23,-0.015939587600160614
2011-05-24,-0.0030095947116929784
2011-05-25,0.0037751855497464132
2011-05-26,0.006972337703729118
2011-05-27,0.005252403382422738
2011-05-31,0.012114826861457543
2011-06-01,-0.026407899161273694
2011-06-02,0.0009910496042581888
2011-06-03,-0.013613332857146767
2011-06-06,-0.008891567538940616
2011-06-07,-0.0006062858000656786
2011-06-08,-0.005364815408372116
2011-06-09,0.004189166149273672
2011-06-10,-0.008929113323423906
2011-06-13,0.0011456712702308182
2011-06-14,0.0016853682447237972
2011-06-15,-0.0045568521549857206
2011-06-16,0.0005634349378114531
2011-06-17,-0.002313058386699091
2011-06-20,0.00042155730748393776
2011-06-21,0.01113456279947762
2011-06-22,-0.0034171278059100326
2011-06-23,2.6118936075165267e-05
2011-06-24,-0.003517953670447818
2011-06-27,0.008880803090548003
2011-06-28,0.009290370648123743
2011-06-29,0.008753666151713043
2011-06-30,0.0074222931139490776
2011-07-01,0.013523625145349404
2011-07-05,0.001780643411521588
2011-07-06,0.0007048647403599723
2011-07-07,0.0120450585107918
2011-07-08,-0.006708523551591292
2011-07-11,-0.018934259964034025
2011-07-12,-0.00491117563768252
2011-07-13,0.003500637110483481
2011-07-14,-0.008053022479998007
2011-07-15,0.006605878993598861
2011-07-18,-0.0027674550834338556
2011-07-19,0.006727974962546919
2011-07-20,0.000914678283228728
2011-07-21,0.0031425769786496043
2011-07-22,0.0020183843603004395
2011-07-25,-0.0007588142036725814
2011-07-26,0.0017912340359195699
2011-07-27,-0.002497725173090659
2011-07-28,0.0008462372517876657
2011-07-29,0.00016984053104984048
2011-08-01,-0.0029667218176046978
2011-08-02,-0.015098433334024941
2011-08-03,0.0033052165825891828
2011-08-04,-0.024959054010339238
2011-08-05,0.0008216935900734043
2011-08-08,-0.022323747081214908
2011-08-09,0.022408486187523738
2011-08-10,-0.009691856391392039
2011-08-11,0.011026019024870845
2011-08-12,0.0001174149817597574
2011-08-15,-3.592585688489959e-05
2011-08-16,0.0006306598262596712
2011-08-17,0.0001580103139994799
2011-08-18,-0.0006232470067356667
2011-08-19,9.462302606735081e-05
2011-08-22,0.0012556313003721062
2011-08-23,0.002453416619643404
2011-08-24,-0.0012240530476159265
2011-08-25,0.0032086144643481583
2011-08-26,0.0006908835060526486
2011-08-29,-0.0008170153037470498
2011-08-30,0.00019532116637903962
2011-08-31,-0.0010579299934546352
2011-09-01,-0.0005733332827744999
2011-09-02,0.0001244268613161114
2011-09-06,-6.711678728468048e-05
2011-09-07,0.003476357756313609
2011-09-08,-0.002741566469594612
2011-09-09,-0.0016083621369447898
2011-09-12,0.0022392275381579708
2011-09-13,0.0002565209183939505
2011-09-14,-0.00029692026048803457
2011-09-15,-0.0006544239432064085
2011-09-16,-0.000523222232633276
2011-09-19,0.002917541466209206
2011-09-20,0.0010637432010651778
2011-09-21,-0.0003083072675981749
2011-09-22,0.000844410991288803
2011-09-23,0.0018751553615699212
2011-09-26,0.0005057235629687239
2011-09-27,-0.0001918048137117697
2011-09-28,0.002793901356319721
2011-09-29,0.0008893467866940824
2011-09-30,-0.0018618669008350565
2011-10-03,-0.0004944018675676187
2011-10-04,0.0006609079820461588
2011-10-05,0.0010435443722961388
2011-10-06,0.001212212131759512
2011-10-07,-0.003237813473481039
2011-10-10,-0.0003668099263917828
2011-10-11,0.003516235402299836
2011-10-12,-0.001168338910803909
2011-10-13,0.004408016586381736
2011-10-14,0.0012118361930590282
2011-10-17,0.0007125762826238591
2011-10-18,0.0002722193496207158
2011-10-19,0.0009547601041873286
2011-10-20,-0.0006222195401362397
2011-10-21,0.000904891335352149
2011-10-24,0.0008333763399681816
2011-10-25,-0.000693551307942798
2011-10-26,-0.0037862864038064013
2011-10-27,0.0002399851953105351
2011-10-28,0.000607515960753437
2011-10-31,0.00039112194435975047
2011-11-01,-0.001270753830740821
2011-11-02,-0.0003453285065829219
2011-11-03,0.004396954273713606
2011-11-04,0.00043774514269818553
2011-11-07,-0.0021536504339429827
2011-11-08,0.0009752626280057236
2011-11-09,0.003282419839246519
2011-11-10,-0.0038858037847510803
2011-11-11,-0.0007851770159668551
2011-11-14,-0.0008826460637122926
2011-11-15,-0.0002008282109052205
2011-11-16,-0.0008096202092252834
2011-11-17,0.00023472076706220399
2011-11-18,0.0003401021015873231
2011-11-21,0.000587000174611048
2011-11-22,0.0013813278044397834
2011-11-23,0.003061949769329793
2011-11-25,-0.001558276156709201
2011-11-28,0.0007263445352073811
2011-11-29,-0.0024575736737822533
2011-11-30,0.0022183491657935678
2011-12-01,-0.0007501731941368419
2011-12-02,0.00411795719023245
2011-12-05,0.0018636757206725598
2011-12-06,-2.4286627458270628e-05
2011-12-07,0.0010798599315660661
2011-12-08,-0.001526850199329791
2011-12-09,0.001475221301939369
2011-12-12,-0.00014828832752733587
2011-12-13,0.0010113156050912393
2011-12-14,-0.00040465020441490807
2011-12-15,0.00018265558500845606
2011-12-16,-0.0018858077039647083
2011-12-19,-0.003134541073896694
2011-12-20,0.006402753495552246
2011-12-21,-0.0074557403755993795
2011-12-22,0.004052801597440538
2011-12-23,0.0024971321015757344
2011-12-27,-0.0006218758422839446
2011-12-28,-0.00028576179135905916
2011-12-29,-0.00028739647392796565
2011-12-30,0.00021428845827744874
2012-01-03,0.002054125020195976
2012-01-04,-0.000628116861667784
2012-01-05,0.0018481324674249607
2012-01-06,0.0006513650022233881
2012-01-09,-0.0025010111137669304
2012-01-10,-0.0012204023207493017
2012-01-11,0.0011507778121573565
2012-01-12,0.0013562399964892168
2012-01-13,-0.0001767686199619394
2012-01-17,-0.00016233087245557396
2012-01-18,0.003120145668647483
2012-01-19,0.0017192847498463818
2012-01-20,-0.00054259953742447
2012-01-23,0.0001914934559931961
2012-01-24,-0.0001505726293384341
2012-01-25,0.006676250335140101
2012-01-26,-0.004145894494908578
2012-01-27,0.0035641110005559234
2012-01-30,-0.0039008106260106598
2012-01-31,0.00027028511498754975
2012-02-01,0.009629675576293684
2012-02-02,0.004170983048016862
2012-02-03,0.017408674709590895
2012-02-06,-0.002958396095261495
2012-02-07,0.002099307816149405
2012-02-08,0.004381795814633399
2012-02-09,0.0033071404691403946
2012-02-10,-0.008406055253812803
2012-02-13,0.009788436279453487
